order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD262301,ID6226313842,2019-03-17,Bakers,"[('Candle Inferno', 2), ('pearTV', 2), ('iStream', 2), ('Toshika 750', 2)]",22420,81.88,-37.8189675,144.98492,5,21380.88,Autumn,True,1.349,five stars it works real well,True
ORD450929,ID1224854745,2019-10-23,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Universe Note', 2)]",13445,73.82,-37.81371470000001,144.9402116,15,11502.07,Spring,False,0.6141,five stars good stuff,True
ORD434507,ID0767594387,2019-03-12,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Universe Note', 1), ('Toshika 750', 2)]",20625,66.6,-37.8071407,144.97119730000003,15,17597.85,Autumn,False,1.2833,"i basically use it to play music  and tell me the news..its sometimes hard to communicate with it, if i dont say the command correctly, but i realize its learning my style of speaking and will do some commands even though i dont say them exactly as i should.",True
ORD153878,ID0589805442,2019-07-07,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 1)]",7135,65.83,-37.8227359,144.9475476,15,6130.58,Winter,False,1.1209,"great. about as cheap as a replacement battery for my other go phone, and all i had to do was put in my existing sim card and it booted right up. great.",True
ORD264469,ID0634784215,2019-06-30,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",4680,64.36,-37.8164305,144.9382911,0,4744.36,Winter,False,0.878,working well so far. have had just over a month. so far i do like everything about the phone.,True
ORD106234,ID0746917820,2019-10-30,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,87.99,-37.8247896,144.982697,25,19992.99,Spring,True,1.3459999999999999,no sim card tray the phone came without a sim card tray. it's essentially just a paper weight until i order another part from a separate seller because someone forgot the most important part to be able to use the phone.,False
ORD428611,ID0282825804,2019-01-24,Thompson,"[('iStream', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",20140,99.5,-37.800880799999995,144.9491965,0,20239.5,Summer,True,1.3259999999999998,its is very easy to use love it its a good phone good camera,True
ORD071384,ID3215192039,2019-02-17,Thompson,"[('Toshika 750', 1), ('iStream', 1)]",4470,74.53,-37.8082365,144.9473397,5,4321.03,Summer,True,0.4945,not happy!.!.! can’t give a review on phone because when the package came everything was in there but the phone!.!. worst experience i’ve ever had on digico.,False
ORD210587,ID0361771293,2019-06-05,Bakers,"[('Candle Inferno', 1), ('Thunder line', 2), ('Universe Note', 2), ('iStream', 2)]",11990,69.13,-37.800384,144.9799401,25,9061.63,Winter,False,1.7187,everything perfect i'm using it in argentina and it works great. it's gorgeous. i recomend it for shure!!,True
ORD107328,ID2399276232,2019-12-21,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Olivia x460', 1)]",5910,96.52,-37.8057908,144.9839122,5,5711.02,Summer,True,1.1001,great phone for its price no complains. works good.,True
ORD375051,ID0367849062,2019-06-30,Nickolson,"[('Toshika 750', 2), ('iStream', 1)]",8790,85.42,-37.8008794,144.9650005,10,7996.42,Winter,True,2.0122,love this really like my pixel3xl! the pictures it takes are great and it is so easy to work. would recommen this phone,True
ORD356705,ID0576879028,2019-05-13,Nickolson,"[('iAssist Line', 1), ('iStream', 1)]",2375,77.01,-37.817451399999996,144.9707239,15,2095.76,Autumn,True,0.1638,upgraded from s5 wish it still had the ir emitter to use as a universal remote,True
ORD277875,ID2114973863,2019-06-01,Bakers,"[('pearTV', 2), ('Thunder line', 2), ('Toshika 750', 1)]",21300,71.55,-37.8253137,144.9887644,10,19241.55,Winter,False,1.7975,it works as expected much better than my previous phone.,True
ORD086602,ID3306876676,2019-06-12,Thompson,"[('pearTV', 2), ('iStream', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",22785,77.19,-37.8086347,144.9548232,10,20583.69,Winter,True,0.8168,like new condition. works well like new condition. works well,True
ORD002837,ID6167289295,2019-05-04,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,65.13,-37.8094765,144.9638006,10,6167.13,Autumn,False,1.1340000000000001,good for price. one should not expect the quality of ipad from this product,True
ORD101148,ID0659636293,2019-03-21,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",12635,65.29,-37.8172506,144.9553735,0,12700.29,Autumn,False,0.8905,nice i love the phone,True
ORD223134,ID0589431885,2019-09-19,Nickolson,"[('iStream', 2), ('Lucent 330S', 2), ('pearTV', 2), ('Thunder line', 1)]",17560,76.76,-37.81376470000001,144.9643365,25,13246.76,Spring,False,0.7067,"produto modificado the charger is not original, it disappointed me a lot and the screen came with little scratches and it looks like the screen is another color.",True
ORD299268,ID0370244513,2019-04-12,Nickolson,"[('pearTV', 2), ('iStream', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",22420,53.95,-37.8016383,144.9690525,5,21352.95,Autumn,False,1.8881,bad bad,False
ORD227341,ID0250774472,2019-09-02,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 2)]",5680,109.7,-37.817965799999996,145.01315590000004,25,4369.7,Spring,True,1.8088,good deal good phone and excelent price,True
ORD281471,ID0588198767,2019-10-08,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450,76.2,-37.8122083,144.9739676,5,3353.7,Spring,False,0.8101,"besttttt there's no dislike, the hope punch is barely noticeable... the feel of it is awesome... get a case lol one that compliments the design.",True
ORD176803,ID0780992436,2019-04-08,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('iAssist Line', 1), ('Lucent 330S', 2)]",9315,63.85,-37.8054558,144.9522831,10,8447.35,Autumn,False,0.9251,five stars excellent and arived on time !!,True
ORD019530,ID0709963537,2019-09-03,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",9995,66.42,-37.8153034,144.9339652,10,9061.92,Spring,False,1.189,i didn't have any luck buying the last refurbished phone that i got. the last one i bought was the 4th notebook 5 that i bought i just didn't have any luck with the last one it was trouble from the day i got it i ran out of luck.,False
ORD380340,ID0634775884,2019-04-20,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('iAssist Line', 1)]",18075,82.33,-37.8152039,144.9367257,5,17253.58,Autumn,True,0.9522,"mi 9 se its a great decide, with amazing features and its perfect for the price",True
ORD190125,ID3518544268,2019-10-31,Bakers,"[('Toshika 750', 2), ('Universe Note', 2), ('iStream', 2)]",15840,60.71,-37.803445,144.99141200000003,5,15108.71,Spring,False,0.8029,no group texting no group texting,False
ORD420019,ID2188404536,2019-12-03,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,71.93,-37.8129363,144.9675789,5,9443.68,Summer,False,0.6533,genial genial,True
ORD167762,ID0060095777,2019-03-19,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('pearTV', 1)]",15435,78.9,-37.81550170000001,144.97735269999995,25,11655.15,Autumn,True,0.7676,amazing it’s just like new i’m loving it,True
ORD385931,ID1390338434,2019-07-26,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('iStream', 1)]",3040,66.07,-37.8133019,144.9653553,5,2954.07,Winter,False,0.6952,i took advantage of gold friday and decided to take a chance and purchase one.  i enjoy the features it comes with. i'm sorry i didn't purchase two of them  well worth the money.  its looks great on my nightstand.  every night it puts me to steep with sleeping music.  happy customer!,True
ORD258611,ID0153752520,2019-08-02,Nickolson,"[('iStream', 2), ('Thunder line', 2)]",4660,63.92,-37.8227713,144.9775766,25,3558.92,Winter,False,0.8451,excellent it was exactly as advertised.,True
ORD116704,ID0612726023,2019-01-26,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2)]",4880,72.9,-37.815092299999996,144.9615645,10,4464.9,Summer,False,0.8033,got this for my wife and she loves it the ... got this for my wife and she loves it the only thang it didn come with a usa wall charger so having to use the computer plug to charge it so the cord is really short having to charge it,True
ORD330413,ID0746918005,2019-02-23,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('pearTV', 1)]",12810,76.54,-37.8243701,144.9827895,25,9684.04,Summer,False,1.3298,good good quality and good price。,True
ORD054030,ID0581760975,2019-05-28,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1)]",9380,54.55,-37.8044873,144.92905480000005,15,8027.55,Autumn,False,1.8277,replace this defective phone and i'll rereview. after my return window ended my phone mysteriously had the screen discolor with lines across the screen. this is such a disappointment.,False
ORD278227,ID2948774564,2019-08-26,Nickolson,"[('pearTV', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",23900,63.82,-37.8103989,144.9726914,25,17988.82,Winter,True,0.9532,"piece of crap - beware battery won't charge after only using it for 2 months. i know it's a prepaid phone, but i'd expect it to last longer than 2 months. digico won't accept returns and i don't know how to get a hold of the seller",False
ORD318830,ID0372992239,2019-09-01,Bakers,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450,79.66,-37.8076088,144.9797887,5,3357.16,Spring,False,1.3840000000000001,not completely refurbished. this phone was supposed to have been completely refurbished. phone showed up with a huge deep scratch on the middle of the screen. also had sticky residue all over it. will not be a repeat customer.,True
ORD010022,ID0294621527,2019-07-31,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770,74.97,-37.8187186,144.9644169,10,7067.97,Winter,True,0.4517,good price but not too sure if its compatible with cricket loved the price but my cricket sim card wouldn't work....,True
ORD308796,ID2312383359,2019-11-27,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('pearTV', 2), ('iStream', 1)]",21540,104.6,-37.808786100000006,145.00874119999997,5,20567.6,Spring,True,1.1957,samasung is the leader in vr bought this for the single purpose of virtual reality and it does that better than and other phone out there.,True
ORD059368,ID0580530710,2019-05-10,Bakers,"[('pearTV', 2), ('iAssist Line', 2)]",17070,68.35,-37.79951810000001,145.009185,10,15431.35,Autumn,False,1.6931,"great phone, great price. omg!!! it's so nice to have a phone that does what it's supposed to do. i down graded from my olivia universe note 4, but i didn't miss a beat. thanks again.",True
ORD456917,ID0746912575,2019-10-24,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('pearTV', 1)]",26670,107.52,-37.8242,144.9832969,15,22777.02,Spring,True,1.3602,its perfect great phone. my son loves it. perfect condition with super fast shipping.,True
ORD466339,ID1560149561,2019-09-26,Thompson,"[('pearTV', 1), ('Candle Inferno', 2)]",7170,60.88,-37.8153997,144.9378383,5,6872.38,Spring,False,0.8666,there's not much difference in the regular candle. wait till it goes on sale.,False
ORD495093,ID4655129059,2019-03-13,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('iStream', 2), ('Olivia x460', 2)]",4410,49.16,-37.8095141,144.9472523,5,4238.66,Autumn,False,0.35200000000000004,"more like a deception it's a chinese version, mostly unsupported. don't make the same mistake.",False
ORD028094,ID0580321413,2019-04-16,Thompson,"[('pearTV', 2), ('Olivia x460', 2), ('Universe Note', 1)]",18520,66.38,-37.805375299999994,144.9347304,5,17660.38,Autumn,False,1.3555,did not stand conpetition with newer cel phones it came 64 gb instead of 128gb newer xiomibred note 7 better and less expensive,True
ORD497477,ID0775945819,2019-09-12,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",22290,106.7,-37.806660799999996,144.96241469999995,15,19053.2,Spring,True,1.4693,excellent excellent!!!! arrived very fast and items were as described. will definitely purchase from seller in the future!!!!,True
ORD474910,ID0844407073,2019-12-30,Thompson,"[('iStream', 1), ('Thunder line', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",9230,76.98,-37.81922410000001,144.94659209999998,10,8383.98,Summer,True,0.7304,att first itn was doing good then it stared to turned off at 50% and ... att first itn was doing good then it stared to turned off at 50% and the back of the phone is starting to come off too :( >:(,False
ORD411883,ID6167417957,2019-02-12,Nickolson,"[('iStream', 1), ('Universe Note', 2), ('Lucent 330S', 1)]",8280,70.6,-37.8134431,144.9656238,25,6280.6,Summer,False,0.6695,love it!!!!!!! i have had my share of cell phones and this is the rolls royce of them all. arrived nicely packed and connecting it was easier than expected. this came with oreo 8.0 already installed. 5 stars all the way around!! i simply love it,True
ORD037661,ID6167344558,2019-04-20,Nickolson,"[('Toshika 750', 2), ('pearTV', 1), ('iStream', 2), ('iAssist Line', 2)]",19700,63.72,-37.8159325,144.97218769999995,25,14838.72,Autumn,False,0.3763,perfect this is for my sister and she loves the item.,True
ORD250821,ID0294627810,2019-06-08,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",11830,61.87,-37.8176644,144.9705281,0,11891.87,Winter,False,0.1346,five stars perfect shipment and arrival. battery is practically like new. all accessories acounted for.,True
ORD423973,ID1833117899,2019-05-10,Thompson,"[('Olivia x460', 1), ('Thunder line', 1)]",3405,67.22,-37.803807,144.9604538,25,2620.97,Autumn,False,1.5362,"great phone cellphone is according to official websites specs.. the only thing that can be improved, is the led light, it is too weak and sometimes it does not go on when receiving a notification.. other than that it's a great phone, great camera and it's really fast",True
ORD332726,ID0711333463,2019-04-19,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180,81.74,-37.8064151,144.9560738,5,5002.74,Autumn,True,1.0547,"great phone. ridiculously fast charging, great battery life, fast processor and good camera.",True
ORD074528,ID1449285230,2019-06-11,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",11295,81.12,-37.815987799999995,144.98306430000005,10,10246.62,Winter,True,1.2232,"five stars really like it, good basic phone",True
ORD330194,ID3293340294,2019-06-20,Nickolson,"[('iStream', 1), ('Universe Note', 1)]",3600,52.47,-37.8238537,144.9811678,5,3472.47,Winter,False,1.1773,"good phone, got scammed on my purchase by this seller. screen was defective. best phone i had in my life. got stolen, tried to replaced it from digico. the phone from this seller had a purple vertical line on the screen (bad screen contact?). felt scammed. gifted it and got the s8... still missing the s7 edge though.",False
ORD026624,ID6167417889,2019-11-22,Thompson,"[('iStream', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Lucent 330S', 1)]",10655,101.79,-37.816841499999995,144.9542915,15,9158.54,Spring,True,0.7866,"good everything overall great phone, great condition. shipping was fast and smooth. obviously battery life is not as it was when it was brand new but that comes with usage over time.",True
ORD127158,ID5002594991,2019-01-01,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1), ('iAssist Line', 2), ('Thunder line', 2)]",14355,73.53,-37.81235750000001,144.9512448,5,13710.78,Summer,True,0.3689,"upgrade to olivia 7 instead! i was very disappointed with this phone, mostly because i kept having to ""resend"" text messages, my phone calls kept dropping/the reception was awful, had problems connecting with t-mobile network, and the quality of the pictures was disappointing. bought a olivia 7 instead and so much happier with that phone.",False
ORD046173,ID0655124678,2019-09-13,Thompson,"[('Olivia x460', 2), ('Thunder line', 2), ('iStream', 2)]",7110,61.13,-37.8065874,144.9414819,0,7171.13,Spring,False,0.8369,descontenta nunca trabajo el microfono yo no escucho cuando llaman sólo con blutood 😏😏,False
ORD405191,ID0122757525,2019-01-27,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",8470,89.71,-37.8149767,144.94132439999996,25,6442.21,Summer,True,0.5665,five stars phone is in excellent condition and it is unlocked.,True
ORD428172,ID2288769499,2019-12-19,Bakers,"[('Thunder line', 2), ('iAssist Line', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",12495,94.55,-37.8026132,145.0024608,25,9465.8,Summer,True,1.0391,"lightweight and easy to use i have been an alcon user from day one and just wanted to have this as my backup. easy to use, very lightweight and good value for money. so far so good.",True
ORD124633,ID0583473313,2019-04-28,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 2), ('Universe Note', 1)]",6330,64.1,-37.8057117,144.99594299999995,0,6394.1,Autumn,False,0.48100000000000004,"five stars arrived before was expected, new and work perfectly with tmobile.",True
ORD241954,ID4716795443,2019-12-10,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Lucent 330S', 1)]",11095,75.04,-37.819142,144.9532921,15,9505.79,Summer,False,0.9044,"i love searching the iassist skill shop on the app. useful things like having iassist turn my lights on and off, listening to news updates every morning. and fun stuff like telling iassist to make the star trek red alert nois. or playing song quiz with friends.",True
ORD187831,ID0317369537,2019-12-26,Thompson,"[('Thunder line', 2), ('iStream', 2)]",4660,80.07,-37.8073136,144.9556261,10,4274.07,Summer,True,0.9604,😐 after 1 month digitizer went out.,False
ORD039350,ID1525908924,2019-10-15,Nickolson,"[('pearTV', 2), ('iAssist Line', 1), ('Toshika 750', 2), ('iStream', 1)]",23635,79.01,-37.8234465,144.9785077,15,20168.76,Spring,False,0.955,great buy this phone does all for me. battery life is perfect. i can go all day without charging.,True
ORD449561,ID1462399059,2019-06-25,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Thunder line', 1), ('Alcon 10', 1)]",15880,72.51,-37.8200279,145.015796,5,15158.51,Winter,False,2.1254,cool enough tech. great phone does the job low standard memory,True
ORD115544,ID0107156509,2019-01-25,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Olivia x460', 1)]",8425,95.82,-37.825168100000006,144.9787107,10,7678.32,Summer,True,1.0882,"five stars so far so good, love got it for a steal",True
ORD249098,ID0306969480,2019-06-04,Thompson,"[('iAssist Line', 2), ('iStream', 2), ('Toshika 750', 2)]",13390,81.78,-37.8179807,144.9319734,0,13471.78,Winter,True,1.453,"awesome and sturdy phone awesome and sturdy phone. even though it was refurbished, you can't even tell. downgrading to 4 stars because one very simple fall cracked the screen.",True
ORD096262,ID3215106485,2019-12-09,Thompson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770,91.76,-37.8086645,144.95073169999995,0,7861.76,Summer,True,0.5504,just the perfect cost effective solution.  thank you digico.,True
ORD170031,ID0248266262,2019-06-06,Nickolson,"[('iStream', 2), ('pearTV', 1), ('Toshika 750', 2)]",15250,69.67,-37.8263896,144.9854449,5,14557.17,Winter,False,1.645,"the phone is awesome and recommended strongly the phone is awesome and recommended strongly, best of android phones, however the digico price is expensive as it cost $500 in our local market + 2yrs warranty, i suggest that digico to revise the price specially that they sell it without 2yrs warranty.",True
ORD382125,ID0767584651,2019-07-26,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('iStream', 1), ('Lucent 330S', 2)]",11420,68.45,-37.807606400000004,144.9708938,25,8633.45,Winter,False,1.2289,"overall good experience got this phone like new, great value for a phone with these specs. good communication.",True
ORD083660,ID0650269226,2019-03-03,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",14540,67.82,-37.814477600000004,144.9788447,10,13153.82,Autumn,False,0.937,works like a charm i bought this for my dad & so far it works like a charm.,True
ORD282209,ID0202690479,2019-04-08,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130,87.27,-37.804446899999995,144.91663180000003,15,16347.77,Autumn,True,2.8292,good with non-us brick great product that came with a non-us power brick. seller should state this.,True
ORD311406,ID1445498760,2019-10-11,Bakers,"[('iStream', 2), ('iAssist Line', 2), ('Olivia x460', 2), ('pearTV', 2)]",19820,80.03,-37.81664910000001,144.9869362,5,18909.03,Spring,False,1.0396,works good works good,True
ORD176280,ID1132014900,2019-12-05,Thompson,"[('Toshika 750', 2), ('pearTV', 1), ('Lucent 330S', 1), ('Thunder line', 1)]",18360,68.28,-37.8151717,144.94508090000005,5,17510.28,Summer,False,0.3285,"great value i enjoy my pixel 2 xl so much that decided to buy this refurbished one for my son to save money. very good condition. performance is so far so good, no complaints. battery is always good at the beginning, will check down the road and compare to my non-refurbished. overall great value.",True
ORD496492,ID6167417975,2019-10-06,Nickolson,"[('Olivia x460', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",9270,99.15,-37.812642600000004,144.9687743,0,9369.15,Spring,True,0.6661,great buy great phone. still learning how to to use all the wonderful features.,True
ORD094856,ID0361227565,2019-08-29,Nickolson,"[('Lucent 330S', 2), ('iStream', 1), ('Thunder line', 2), ('iAssist Line', 2)]",11420,84.27,-37.8019935,144.9746948,10,10362.27,Winter,True,1.9026,easy to set up and use. too bad it has to be plugged in. would be nice to take it outside and operate on battery and recharged.,True
ORD325107,ID4826905608,2019-05-05,Nickolson,"[('Lucent 330S', 2), ('pearTV', 2)]",15080,66.64,-37.8268641,144.9553889,10,13638.64,Autumn,True,1.5486,"refund is not working. i took it to sprint technician and it's still keep saying ""simcard it's lock blah blah. can't call or use the internet.",False
ORD083342,ID2187770696,2019-01-27,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,59.21,-37.8116027,144.96475769999995,0,3369.21,Summer,False,0.8852,decieved one week after start using it the viewer stop working. please send me a duplicate of the buyng ticket so that i can try using the garantee in brazil.,False
ORD489666,ID0373649798,2019-02-12,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('Alcon 10', 2), ('iStream', 2)]",22510,82.61,-37.8090417,144.9295415,5,21467.11,Summer,False,1.5936,five stars quick delivery and great phone!,True
ORD187867,ID0781154613,2019-08-23,Thompson,"[('Candle Inferno', 2), ('pearTV', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",13990,77.79,-37.8016961,144.9436348,10,12668.79,Winter,True,1.2587,awesome value! great value! could not afford a new universe note9 so on a budget purchased reconditioned and could not be happier. perfect condition just as advertised. what a great deal!,True
ORD141039,ID0702374360,2019-06-11,Thompson,"[('pearTV', 1), ('Toshika 750', 1)]",10630,64.41,-37.8076122,144.9424351,10,9631.41,Winter,False,0.6953,"very reliable great phone, amazing price",True
ORD004803,ID0252588540,2019-02-07,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('pearTV', 2), ('Olivia x460', 2)]",32660,70.6,-37.82097260000001,144.9762569,0,32730.6,Summer,False,0.6464,three stars it's ok,True
ORD490357,ID0222958329,2019-11-24,Bakers,"[('pearTV', 2), ('Alcon 10', 2), ('Thunder line', 2), ('iStream', 1)]",35030,74.97,-37.8071388,144.9916771,5,33353.47,Spring,False,0.446,"bought this for my husband this was ordered for my husband and he absolutely loves his new phone. it's sleek, slimmer than his htc evo, has much better sound quality and he loves the 13 megapixel camera.",True
ORD274991,ID0746912867,2019-04-17,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",9855,67.12,-37.8254573,144.9847934,15,8443.87,Autumn,False,1.5427,"i liked. good size, good functionality and light weight.",True
ORD373712,ID0578064624,2019-04-09,Thompson,"[('Olivia x460', 1), ('pearTV', 2), ('Universe Note', 2)]",20745,79.8,-37.824603,144.9456639,10,18750.3,Autumn,True,1.3337,nice phone at a good price this is a nice phone. the seller was great oe usa i got a brand new phone. that does not always happen at digico. phone has 8gb of ram. 512gb of internal storage. paid $809.00 dollars the best price that i found it for. cricket is my service provider.,True
ORD456107,ID0571731596,2019-08-04,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090,69.81,-37.8246631,144.9466253,10,11850.81,Winter,False,1.3353,"the note 5 arrived packaged in great exterior condition the note 5 arrived packaged in great exterior condition; however, the phone's sensors seemed to malfunction. for example, the stylus pen made sounds and activated on screen tools without ejecting it for use.",True
ORD472172,ID5556316832,2019-01-17,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",9435,86.57,-37.8084185,144.9234256,15,8106.32,Summer,False,2.1326,"just the best android, period. in addition to my other phones alcon 8 plus and x, this could be a nice backup. camera seems alright, and considering this is/will not be my main phone, i'm ok with this pixel 3 128gb for the price i paid. still learning to use the androidl",True
ORD008956,ID2190564625,2019-05-15,Nickolson,"[('pearTV', 2), ('Candle Inferno', 1), ('iStream', 2), ('iAssist Line', 2)]",17800,48.8,-37.8161813,144.9640438,0,17848.8,Autumn,False,0.5538,cannot recommend. the housing (screw positions) lacked alignment with the original circuit board. totally incompatible. cannot recommend.,False
ORD435548,ID0708715152,2019-11-18,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Candle Inferno', 1), ('iStream', 2)]",12080,78.69,-37.807094899999996,144.9570155,5,11554.69,Spring,False,1.0728,"as always, easy to set up",True
ORD113536,ID0711357122,2019-05-10,Thompson,"[('pearTV', 2), ('iAssist Line', 2)]",17070,67.72,-37.8071361,144.95945759999995,10,15430.72,Autumn,False,1.2518,product in excellent condition and works really well came really fast. product in excellent condition and works really well. very satisfièd.,True
ORD387856,ID0589473304,2019-10-26,Nickolson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080,101.53,-37.8199269,144.95905,15,17169.53,Spring,True,0.9352,great tablet other than the photo image quality is fuzzy and not the best.,True
ORD317479,ID0266740436,2019-10-07,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130,109.39,-37.8248453,144.98898,25,6206.89,Spring,True,1.742,"features galore ! great phone! it has so many features and you can customize so many things! it will take me some time to find all the things it can do! only thing is the weight...having small hands, it gets heavy after awhile. exactly as advertised, fast shipping so all in all i am very pleased.",True
ORD175288,ID0283334264,2019-07-30,Thompson,"[('Thunder line', 1), ('Universe Note', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",22170,69.4,-37.8013402,144.9561196,15,18913.9,Winter,False,1.4917,five stars almost like new. workso great!,True
ORD034907,ID0588194489,2019-11-15,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1), ('iStream', 1)]",12550,60.45,-37.8141716,144.97321589999999,25,9472.95,Spring,False,0.5885,read the description close international model will not work on any system i have tried,False
ORD141166,ID6167230997,2019-10-05,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('pearTV', 2)]",30950,74.65,-37.817049,144.9534384,10,27929.65,Spring,False,0.7423,great value! this phone is fast enough for the basic user. theres no need to spend hundreds or a thousand dollars for a phone if you're just a basic user. perfect phone for 137 bucks,True
ORD429995,ID0294638102,2019-08-19,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350,71.33,-37.8116759,144.9454851,25,16833.83,Winter,True,0.1781,just like new!! it arrived on time and had absolutely no scratches! it was just like new!,True
ORD410245,ID0302135234,2019-05-06,Bakers,"[('Toshika 750', 2), ('iAssist Line', 1), ('Universe Note', 1), ('Olivia x460', 2)]",16765,51.95,-37.804073700000004,144.9827659,15,14302.2,Autumn,False,1.2793,"one star doesn't have good reception ... calls drop, easier to understand r2d2",False
ORD374672,ID1594632490,2019-01-04,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",9985,72.52,-37.8202758,144.97896210000005,0,10057.52,Summer,False,0.8484,much better ! replacement cell for g4,True
ORD250326,ID4315827363,2019-01-21,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,71.62,-37.8117626,145.00041159999995,10,3388.12,Summer,False,0.4962,note 3 olivia is the best note 3 is the best its not too big get an otterbox to protect sign up for a class to learn all about it,True
ORD396838,ID0233262815,2019-11-11,Bakers,"[('Universe Note', 2), ('Thunder line', 2)]",11260,82.52,-37.7984572,144.9796105,15,9653.52,Spring,False,1.8809,the best verizon windows phone i love the icon so got this one to replace my old one. using it to test win10 mobile.,True
ORD381710,ID1463547037,2019-02-04,Bakers,"[('Alcon 10', 1), ('pearTV', 1)]",15260,78.5,-37.818581200000004,145.00491269999995,5,14575.5,Summer,False,1.2799,a70. worth the purchase. imo battery life is great. ... great camera. storage is adequate. stands up to rigorous daily use.,True
ORD356392,ID3213448168,2019-04-17,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",35430,67.08,-37.8079653,144.9612612,0,35497.08,Autumn,False,1.3537,four stars great,True
